customer_id,txn_date,txn_amount,txn_category
FB105271,2024-11-08,4881.69,POS Purchase
FB102323,2025-11-10,10455.36,Airtime/Data
FB103443,2024-09-03,600.52,Salary Credit
FB105046,2024-08-06,1065.45,POS Purchase
FB101873,2024-12-13,4643.32,ATM Withdrawal
FB104607,2025-10-30,3188.2,ATM Withdrawal
FB103460,2024-10-31,2814.81,Bill Payment
FB104106,2024-05-03,31340.43,POS Purchase
FB104257,2025-07-05,22635.77,Airtime/Data
FB100156,2024-10-19,307.55,POS Purchase
FB101986,2025-04-07,9415.03,Salary Credit
FB102536,2024-08-28,42340.21,Loan Repayment
FB102309,2025-07-30,2910.13,Transfer
FB105146,2024-01-23,6631.64,ATM Withdrawal
FB104810,2025-05-02,15324.05,Salary Credit
FB102332,2024-03-31,1042.07,Bill Payment
FB100785,2025-07-20,4820.03,Bill Payment
FB103403,2024-10-30,15439.94,Transfer
FB102867,2025-03-02,2235.92,ATM Withdrawal
FB102184,2025-07-05,6450.99,Bill Payment
FB103015,2024-03-06,11528.68,Loan Repayment
FB103676,2024-09-09,8751.08,Savings Deposit
FB102353,2024-01-05,3482.17,Salary Credit
FB103539,2025-08-27,5165.51,Loan Repayment
FB103106,2024-05-08,4881.69,POS Purchase
FB102555,2025-02-20,1435.57,Savings Deposit
FB100938,2025-02-20,5064.945,Airtime/Data
FB103028,2024-12-27,4578.82,POS Purchase
FB100707,2025-05-30,3237.32,Transfer
FB102740,2024-10-17,2388.69,Bill Payment
FB103169,2025-02-11,36609.73,Airtime/Data
FB102231,2024-10-08,496.6,ATM Withdrawal
FB103724,2024-09-03,3485.63,Salary Credit
FB105397,2024-12-11,3292.14,ATM Withdrawal
FB101339,2024-08-23,1738.05,Salary Credit
FB103723,2025-02-05,88324.45,Salary Credit
FB105690,2025-05-26,1535.75,Bill Payment
FB104039,2025-12-30,4160.73,Transfer
FB103377,2024-11-15,30496.73,Transfer
FB100972,2024-07-19,5057.12,Savings Deposit
FB101590,2024-09-10,15852.7,Salary Credit
FB100329,2025-11-15,2335.04,Transfer
FB102477,2024-01-10,2540.75,Airtime/Data
FB102101,2025-08-08,7518.46,ATM Withdrawal
FB101278,2025-06-18,384.54,Loan Repayment
FB100150,2024-06-06,15871.72,Loan Repayment
FB102216,2024-02-15,3059.83,ATM Withdrawal
FB105240,2024-07-23,11627.06,POS Purchase
FB102327,2024-10-20,2233.31,POS Purchase
FB101131,2025-09-11,9156.03,Salary Credit
FB100261,2024-01-18,3536.67,Bill Payment
FB103757,2025-07-18,8241.3,Savings Deposit
FB104385,2025-10-26,2173.07,Salary Credit
FB102786,2025-09-03,15001.97,POS Purchase
FB105124,2024-07-18,10063.92,Savings Deposit
FB103621,2025-09-24,15574.74,Salary Credit
FB102867,2025-09-12,23859.23,Savings Deposit
FB105732,2024-07-16,5822.54,Savings Deposit
FB101768,2025-02-20,7810.87,Airtime/Data
FB100621,2025-06-16,4881.69,POS Purchase
FB105037,2024-09-17,3065.53,Savings Deposit
FB102807,2024-07-15,4978.06,Airtime/Data
FB101306,2025-12-14,26010.11,Salary Credit
FB105368,2025-09-10,4852.89,Savings Deposit
FB103024,2024-09-27,4296.21,Bill Payment
FB102553,2024-10-28,815.59,POS Purchase
FB103427,2024-11-10,7629.31,Transfer
FB102572,2024-05-24,5660.34,Transfer
FB105351,2024-05-05,3755.41,Bill Payment
FB105702,2025-05-24,2596.69,Airtime/Data
FB103527,2024-12-09,11708.01,Transfer
FB100419,2024-07-06,2122.44,Loan Repayment
FB100899,2025-10-23,1204.24,Salary Credit
FB102942,2025-12-21,11419.93,Bill Payment
FB100936,2024-08-28,2242.03,Salary Credit
FB103414,2025-11-30,44192.7,Savings Deposit
FB104621,2024-04-18,30879.97,Other/Unclassified
FB101052,2025-10-10,1687.42,POS Purchase
FB104341,2025-05-22,879.45,ATM Withdrawal
FB105024,2025-12-21,4072.43,Loan Repayment
FB100236,2025-03-06,26048.14,Airtime/Data
FB105690,2025-04-14,36078.34,Loan Repayment
FB100194,2024-01-06,2287.93,Loan Repayment
FB104212,2025-12-16,16570.95,Loan Repayment
FB100241,2025-01-06,6719.41,POS Purchase
FB101374,2024-11-20,3907.38,Loan Repayment
FB102057,2024-07-18,3377.27,Savings Deposit
FB103317,2024-02-07,2925.09,Bill Payment
FB105446,2024-12-25,5070.32,Transfer
FB105667,2025-02-01,884.11,Airtime/Data
FB105705,2024-06-02,21331.3,POS Purchase
FB100297,2024-12-31,4668.62,Salary Credit
FB100174,2025-01-10,3880.97,Transfer
FB102134,2025-04-05,961.55,Savings Deposit
FB104736,2025-04-10,433686.19,Savings Deposit
FB104912,2025-02-13,2399.34,Bill Payment
FB105549,2024-10-18,11760.58,ATM Withdrawal
FB105300,2024-12-19,1304.44,Salary Credit
FB103840,2024-01-12,2278.64,Transfer
FB101529,2025-05-23,9734.49,POS Purchase
FB102899,2025-09-25,5453.65,ATM Withdrawal
FB104644,2025-01-30,47527.58,Salary Credit
FB100294,2024-12-28,3679.99,ATM Withdrawal
FB105484,2025-08-29,7613.66,Salary Credit
FB101588,2025-04-09,5204.12,Airtime/Data
FB105641,2025-01-04,796.38,Salary Credit
FB101087,2025-04-12,6322.72,Loan Repayment
FB102639,2024-01-11,1910.18,Transfer
FB105612,2024-06-04,14193.87,Loan Repayment
FB101569,2024-08-22,3556.17,Savings Deposit
FB102040,2025-06-22,9566.8,POS Purchase
FB105314,2025-10-10,20364.93,ATM Withdrawal
FB101565,2024-12-10,5765.14,Transfer
FB105114,2025-06-28,3214.89,POS Purchase
FB105615,2024-06-11,818.56,Savings Deposit
FB103561,2025-01-22,897.9,Transfer
FB104122,2024-05-09,11057.51,ATM Withdrawal
FB105683,2024-09-02,4881.31,Salary Credit
FB100942,2024-05-18,5032.209999999999,Salary Credit
FB101720,2024-08-17,5572.78,Transfer
FB100854,2024-08-15,15400.12,Transfer
FB102714,2024-12-20,914.73,Airtime/Data
FB102771,2025-04-25,893.63,Airtime/Data
FB103366,2025-05-20,1158.71,Bill Payment
FB101305,2024-07-23,782.13,Savings Deposit
FB103875,2025-04-14,1511.96,ATM Withdrawal
FB104782,2024-11-11,2759.79,ATM Withdrawal
FB100983,2024-04-28,70677.48,Other/Unclassified
FB100773,2025-04-11,3503.79,Salary Credit
FB102239,2025-06-21,2341.77,POS Purchase
FB103374,2024-09-17,8408.79,Transfer
FB105346,2024-01-18,2328.57,Transfer
FB102097,2025-07-12,6715.7,ATM Withdrawal
FB100748,2024-03-13,870.65,Bill Payment
FB103407,2025-02-26,5064.945,Airtime/Data
FB100636,2025-04-10,2867.13,Loan Repayment
FB101358,2024-04-20,4632.94,Airtime/Data
FB103653,2025-11-26,7326.89,Airtime/Data
FB102967,2025-06-20,622.07,Salary Credit
FB105475,2024-02-06,8117.98,ATM Withdrawal
FB102392,2025-05-02,14514.27,POS Purchase
FB104002,2024-01-18,5389.92,Bill Payment
FB100619,2024-01-29,2277.57,Loan Repayment
FB103370,2024-11-11,12805.97,POS Purchase
FB103382,2024-02-19,10005.22,POS Purchase
FB103225,2025-12-06,1854.91,ATM Withdrawal
FB101879,2025-07-18,4820.03,Bill Payment
FB103300,2024-05-22,2744.36,Other/Unclassified
FB101950,2024-08-04,1224.43,Savings Deposit
FB102347,2024-09-20,3897.15,POS Purchase
FB103619,2025-11-19,12599.71,Loan Repayment
FB104045,2025-09-30,7838.15,ATM Withdrawal
FB105086,2024-10-11,12528.21,Bill Payment
FB101235,2025-10-05,4366.38,Loan Repayment
FB101385,2025-01-10,3077.77,Airtime/Data
FB104632,2024-09-07,7481.93,Transfer
FB104609,2024-06-09,11598.1,Loan Repayment
FB105725,2025-07-05,4994.81,Loan Repayment
FB103494,2025-11-21,1457.1,ATM Withdrawal
FB104893,2025-06-26,1749.52,Loan Repayment
FB100620,2024-08-31,6742.51,Savings Deposit
FB101284,2024-01-20,3096.32,Bill Payment
FB100155,2025-07-02,751.42,Loan Repayment
FB102674,2024-08-29,17978.79,Savings Deposit
FB102258,2024-05-11,128842.88,Bill Payment
FB101795,2025-02-09,4347.26,Transfer
FB100368,2024-07-12,2357.99,Savings Deposit
FB104502,2025-07-05,420.51,Savings Deposit
FB101897,2025-09-23,7089.47,Bill Payment
FB104123,2024-02-18,3341.34,ATM Withdrawal
FB104207,2024-06-12,8502.03,Bill Payment
FB103833,2024-03-23,1960.77,Transfer
FB101150,2025-09-18,30436.87,Airtime/Data
FB101411,2024-05-28,6311.59,ATM Withdrawal
FB103879,2024-07-13,2474.64,Loan Repayment
FB101013,2024-02-08,1574.17,Loan Repayment
FB100082,2025-10-17,39271.01,Salary Credit
FB102967,2025-06-12,6521.34,Savings Deposit
FB105147,2025-10-20,5584.56,Airtime/Data
FB103084,2024-07-06,21146.63,Bill Payment
FB105592,2025-01-06,4196.08,Savings Deposit
FB100206,2024-01-09,27622.55,Savings Deposit
FB100213,2024-02-13,2082.87,Loan Repayment
FB101247,2024-10-06,47495.62,Bill Payment
FB100310,2025-01-04,2326.2,Airtime/Data
FB102290,2025-11-08,37581.03,Savings Deposit
FB101443,2025-06-06,8367.85,Bill Payment
FB102042,2024-04-04,3164.64,Loan Repayment
FB104656,2025-12-19,32522.14,Savings Deposit
FB102555,2024-11-28,5195.67,Loan Repayment
FB105252,2024-11-12,6671.91,POS Purchase
FB104565,2025-05-10,122229.37,Salary Credit
FB101996,2025-03-27,42458.88,Salary Credit
FB101694,2024-02-26,2454.34,POS Purchase
FB103171,2024-08-15,10852.49,POS Purchase
FB105737,2025-07-25,10838.84,Transfer
FB100769,2024-10-14,26308.95,Airtime/Data
FB104832,2024-06-19,18489.25,Transfer
FB105168,2025-07-10,1188.31,Savings Deposit
FB100424,2024-02-14,4926.1,Savings Deposit
FB105996,2025-01-19,42505.72,Airtime/Data
FB105836,2025-01-21,8293.58,Airtime/Data
FB102235,2025-03-06,101335.66,POS Purchase
FB101160,2024-02-25,28284.71,Bill Payment
FB101796,2025-05-25,89665.26,Loan Repayment
FB103109,2024-06-11,3213.14,Loan Repayment
FB103526,2025-11-15,7626.58,Savings Deposit
FB104832,2025-08-18,1969.63,Bill Payment
FB102213,2024-06-12,4926.1,Savings Deposit
FB104676,2024-03-27,119833.11,Loan Repayment
FB101154,2025-05-24,8519.04,POS Purchase
FB104425,2024-03-07,4643.24,Bill Payment
FB103606,2025-04-12,9795.43,Savings Deposit
FB103700,2024-02-21,1636.11,Transfer
FB102054,2024-08-01,4335.27,Salary Credit
FB101891,2024-08-10,34323.22,Transfer
FB102276,2024-05-22,5248.63,Airtime/Data
FB103452,2025-06-25,2152.53,ATM Withdrawal
FB103313,2025-05-18,2296.76,Airtime/Data
FB105060,2025-07-23,7509.82,Loan Repayment
FB101342,2025-03-22,4266.79,Savings Deposit
FB101520,2025-06-24,4959.33,Transfer
FB100867,2024-01-18,11272.94,Transfer
FB103996,2025-01-12,3406.74,POS Purchase
FB101156,2024-04-02,59033.51,Transfer
FB101784,2024-09-02,860.32,Salary Credit
FB100312,2024-12-23,9022.65,Salary Credit
FB104993,2024-07-27,49107.1,Loan Repayment
FB100161,2025-05-12,20747.28,Loan Repayment
FB104492,2025-03-07,3842.59,ATM Withdrawal
FB105688,2024-11-28,2430.8,ATM Withdrawal
FB105231,2024-02-22,3397.63,POS Purchase
FB100599,2024-11-03,91268.77,Airtime/Data
FB101631,2025-10-12,2338.62,ATM Withdrawal
FB101715,2024-01-05,3914.89,ATM Withdrawal
FB102451,2025-08-04,3908.74,Savings Deposit
FB105281,2025-08-27,5167.56,Transfer
FB101984,2024-03-07,1494.68,POS Purchase
FB100970,2024-06-13,19991.47,ATM Withdrawal
FB104898,2024-12-23,2598.5,Loan Repayment
FB104145,2024-10-12,4587.76,ATM Withdrawal
FB101158,2025-10-31,7094.39,Transfer
FB102092,2025-03-01,35946.95,POS Purchase
FB103662,2024-08-10,5680.81,Savings Deposit
FB100758,2025-10-01,24255.15,Salary Credit
FB104152,2024-05-15,5091.66,Transfer
FB101083,2025-04-09,4926.1,Savings Deposit
FB103303,2025-01-06,13036.35,ATM Withdrawal
FB101335,2024-07-08,4211.45,POS Purchase
FB105004,2025-06-10,1387.91,Transfer
FB100620,2024-10-23,328.41,Airtime/Data
FB102311,2024-04-04,4926.1,Savings Deposit
FB102277,2025-05-08,2006.16,Salary Credit
FB101846,2024-04-18,5477.14,POS Purchase
FB100314,2024-05-15,4132.81,ATM Withdrawal
FB100654,2024-09-07,2580.84,Transfer
FB104391,2024-01-21,13744.84,Transfer
FB104154,2024-11-26,4881.69,POS Purchase
FB101747,2025-07-21,2158.63,Transfer
FB101163,2024-03-21,4926.1,Savings Deposit
FB102376,2024-12-20,4475.12,Airtime/Data
FB104862,2025-11-23,1782.88,Other/Unclassified
FB104407,2024-02-10,1623.81,POS Purchase
FB105171,2024-07-04,11443.95,Salary Credit
FB101298,2025-10-03,4277.36,POS Purchase
FB101488,2024-08-08,2138.49,Bill Payment
FB102346,2025-07-04,9212.44,Bill Payment
FB100171,2024-05-09,3616.37,Transfer
FB101553,2024-03-23,1906.1,Salary Credit
FB100343,2024-01-17,2598.66,Salary Credit
FB101706,2024-08-18,1827.07,Bill Payment
FB100161,2025-10-06,1072.92,ATM Withdrawal
FB100292,2025-07-07,100.0,ATM Withdrawal
FB103080,2025-07-08,19798.06,POS Purchase
FB101297,2025-03-23,1221.6,Transfer
FB101024,2024-04-22,8221.77,Loan Repayment
FB100652,2024-09-21,10232.44,POS Purchase
FB103443,2024-05-05,5162.97,Loan Repayment
FB104847,2024-06-04,9427.0,Salary Credit
FB103362,2024-04-21,30071.69,ATM Withdrawal
FB102349,2024-06-21,5225.91,Salary Credit
FB100169,2024-07-22,2655.82,ATM Withdrawal
FB103661,2024-12-05,92755.67,POS Purchase
FB104540,2024-04-19,6978.51,Savings Deposit
FB103459,2025-12-18,563.29,Airtime/Data
FB100184,2024-06-15,4035.36,Salary Credit
FB100480,2025-10-14,24002.81,Airtime/Data
FB105124,2025-01-12,1766.88,ATM Withdrawal
FB100280,2025-09-29,30094.63,Salary Credit
FB100721,2025-11-06,1701.25,POS Purchase
FB103375,2024-07-07,2111.02,Airtime/Data
FB101365,2025-02-26,69788.96,Bill Payment
FB101488,2024-01-12,1748.99,Transfer
FB102082,2025-04-20,1298.04,Salary Credit
FB105412,2025-11-22,19774.87,Salary Credit
FB102990,2024-06-20,18892.46,Bill Payment
FB100554,2025-10-19,1570.86,ATM Withdrawal
FB104939,2024-04-27,1397.35,ATM Withdrawal
FB100446,2025-07-07,59357.36,POS Purchase
FB100364,2024-04-16,1887.7,Transfer
FB100925,2024-11-01,4886.85,POS Purchase
FB103494,2025-01-30,5093.52,ATM Withdrawal
FB104349,2025-01-09,47565.85,Transfer
FB105297,2025-05-19,15833.19,Bill Payment
FB101291,2025-02-22,7546.23,Loan Repayment
FB101144,2025-10-06,7170.94,Salary Credit
FB102446,2024-03-01,5084.59,POS Purchase
FB101201,2024-02-16,9226.69,Loan Repayment
FB101665,2024-03-15,1452.28,Bill Payment
FB102298,2025-04-24,5646.82,Savings Deposit
FB100975,2025-02-11,17866.92,Salary Credit
FB100458,2024-11-05,4545.48,Airtime/Data
FB104727,2025-12-17,20088.46,Transfer
FB104286,2025-06-08,5649.16,Salary Credit
FB105855,2024-09-06,7277.72,Bill Payment
FB104467,2024-05-16,6006.02,Transfer
FB101728,2025-10-09,3327.55,Savings Deposit
FB100337,2024-05-13,1550.58,Savings Deposit
FB100334,2024-07-02,3432.56,Transfer
FB104246,2025-01-31,6377.02,Loan Repayment
FB104892,2024-04-15,1281.15,ATM Withdrawal
FB104600,2025-06-24,6745.99,Salary Credit
FB100779,2024-02-08,1036.27,POS Purchase
FB102581,2025-12-21,4430.68,Savings Deposit
FB105095,2024-10-26,843.97,Savings Deposit
FB101058,2024-08-29,12071.72,Salary Credit
FB100085,2025-09-02,291.38,Transfer
FB103124,2025-05-10,1669.1,Airtime/Data
FB102160,2024-10-15,6599.65,Bill Payment
FB104120,2025-08-01,13283.74,ATM Withdrawal
FB101199,2025-09-06,1631.4,Transfer
FB101065,2024-01-20,3883.55,Airtime/Data
FB101494,2025-04-10,2202.29,Bill Payment
FB101883,2025-05-31,23110.29,Salary Credit
FB103918,2025-08-03,2727.32,Salary Credit
FB103511,2025-01-29,2271.75,Salary Credit
FB105167,2024-04-16,277.95,Other/Unclassified
FB100960,2024-10-02,5064.945,Airtime/Data
FB105861,2024-08-03,13050.91,Savings Deposit
FB104882,2025-02-09,9936.96,Bill Payment
FB102562,2024-01-20,939.04,Savings Deposit
FB103363,2024-11-05,4509.17,Loan Repayment
FB103706,2025-12-13,5878.04,Loan Repayment
FB103551,2025-03-08,1030.33,Savings Deposit
FB100969,2024-10-20,3588.37,Airtime/Data
FB101478,2024-11-07,6081.46,Savings Deposit
FB101052,2025-07-03,2008.53,Bill Payment
FB103743,2025-07-28,1308.62,Loan Repayment
FB103168,2024-06-17,2129.36,Bill Payment
FB104378,2024-03-26,5803.78,POS Purchase
FB100073,2025-01-23,6009.18,Transfer
FB101072,2024-07-01,12580.14,Loan Repayment
FB103434,2024-07-27,1600.21,Airtime/Data
FB101582,2025-08-13,8393.07,Salary Credit
FB103203,2024-06-06,1464.71,Airtime/Data
FB102461,2025-08-06,7622.68,Loan Repayment
FB101095,2024-06-08,4507.3,Bill Payment
FB105014,2025-06-23,770.0,Transfer
FB105205,2025-05-28,10602.38,Airtime/Data
FB104495,2025-06-05,2068.23,Savings Deposit
FB101194,2024-10-25,14441.55,Bill Payment
FB103677,2025-11-02,6534.98,Transfer
FB101967,2024-07-30,1895.61,Transfer
FB101369,2024-06-22,1753.84,Savings Deposit
FB103835,2024-10-09,2522.27,POS Purchase
FB105996,2024-01-28,14670.75,Salary Credit
FB105416,2025-10-28,14565.97,Loan Repayment
FB102726,2025-07-14,45040.15,Transfer
FB101571,2024-11-17,5626.11,POS Purchase
FB101789,2024-04-18,4764.59,Transfer
FB100373,2025-11-15,10010.86,ATM Withdrawal
FB102563,2024-12-26,17521.77,ATM Withdrawal
FB105109,2024-04-16,9777.52,ATM Withdrawal
FB103217,2025-12-09,3386.81,Savings Deposit
FB102114,2024-10-08,1939.51,Bill Payment
FB102684,2024-10-05,3290.49,POS Purchase
FB100175,2025-12-14,2367.41,Airtime/Data
FB105342,2024-01-25,881.33,Airtime/Data
FB102776,2025-10-01,5429.91,Savings Deposit
FB101183,2024-11-04,1831.69,Airtime/Data
FB102025,2025-05-18,7987.99,ATM Withdrawal
FB104585,2025-10-27,3041.6,Salary Credit
FB103097,2024-06-14,45814.32,Salary Credit
FB102067,2024-04-09,82293.0,Loan Repayment
FB105393,2025-10-28,2577.79,Loan Repayment
FB103205,2024-09-01,1855.74,Salary Credit
FB100106,2024-10-28,5542.2,Bill Payment
FB104518,2025-07-27,36830.26,ATM Withdrawal
FB103640,2025-08-19,1501.36,Loan Repayment
FB104811,2024-11-11,5006.13,Airtime/Data
FB100220,2025-11-17,11504.56,Loan Repayment
FB105863,2024-04-16,2445.66,Loan Repayment
FB100811,2024-10-06,5065.01,Loan Repayment
FB101398,2025-11-26,1655.93,Savings Deposit
FB102988,2025-04-15,12522.94,Transfer
FB105606,2024-01-03,233.34,Bill Payment
FB100220,2025-09-14,9648.81,POS Purchase
FB102973,2025-06-19,2309.84,Savings Deposit
FB105728,2024-01-02,4820.03,Bill Payment
FB102355,2024-02-09,8097.96,Loan Repayment
FB105442,2025-11-28,5200.82,Loan Repayment
FB105614,2024-10-23,3443.33,Savings Deposit
FB104837,2024-12-17,4241.43,Loan Repayment
FB100266,2024-11-22,47922.25,POS Purchase
FB100374,2025-10-03,4926.1,Savings Deposit
FB100858,2025-05-14,1052.29,POS Purchase
FB105508,2024-11-04,10392.77,Bill Payment
FB102549,2025-11-25,2724.8,Salary Credit
FB101203,2025-12-26,3689.41,Salary Credit
FB105033,2025-12-12,4134.68,ATM Withdrawal
FB103389,2024-03-05,1018.8,Airtime/Data
FB102508,2024-11-04,45718.08,Loan Repayment
FB105282,2024-08-21,21221.24,Salary Credit
FB105000,2024-04-14,6658.94,Salary Credit
FB103251,2024-10-31,45550.58,Salary Credit
FB102488,2024-12-27,6935.77,Transfer
FB105976,2025-03-31,2594.47,POS Purchase
FB103278,2025-06-04,1146.1,Bill Payment
FB103294,2025-11-17,10186.82,Loan Repayment
FB105168,2025-11-09,7025.13,Loan Repayment
FB101400,2024-02-19,1416.9,Airtime/Data
FB103844,2024-04-24,231.11,POS Purchase
FB105530,2024-10-31,5249.42,Transfer
FB105376,2024-01-10,2292.28,Transfer
FB100098,2024-07-20,11827.4,ATM Withdrawal
FB102077,2025-08-10,11470.6,Airtime/Data
FB101093,2024-05-29,802.06,Bill Payment
FB102607,2024-06-13,72573.61,Salary Credit
FB104119,2024-06-01,2466.59,ATM Withdrawal
FB103256,2025-07-25,100000.0,Bill Payment
FB102718,2025-11-08,81002.23,Loan Repayment
FB105611,2025-04-02,27672.43,Airtime/Data
FB104496,2024-06-16,3761.59,Salary Credit
FB103279,2025-07-28,48919.08,Loan Repayment
FB101276,2024-03-09,268.68,Transfer
FB102869,2025-05-03,4292.41,Savings Deposit
FB104755,2024-04-01,42466.89,POS Purchase
FB102610,2025-07-10,18251.45,POS Purchase
FB102420,2024-08-20,68257.56,ATM Withdrawal
FB100514,2025-07-28,13866.17,Salary Credit
FB105322,2025-09-16,6382.22,POS Purchase
FB101402,2025-02-19,1789.79,Loan Repayment
FB102176,2025-02-13,1339.64,Transfer
FB100584,2024-06-16,3880.6,Savings Deposit
FB104064,2025-06-19,5610.34,ATM Withdrawal
FB100430,2024-09-04,8004.32,ATM Withdrawal
FB103949,2025-02-07,580.77,Loan Repayment
FB101292,2024-08-23,2733.83,Salary Credit
FB103696,2024-05-17,4926.1,Savings Deposit
FB101456,2024-09-15,9663.57,POS Purchase
FB102506,2025-02-14,3101.48,Loan Repayment
FB103134,2025-09-07,8223.22,POS Purchase
FB104024,2025-09-14,7907.35,ATM Withdrawal
FB100285,2024-09-27,1309.07,Other/Unclassified
FB102953,2025-02-01,3545.02,Savings Deposit
FB105123,2025-03-23,4861.98,Salary Credit
FB102717,2025-02-23,3587.88,ATM Withdrawal
FB100839,2024-09-09,2982.48,POS Purchase
FB105999,2025-06-14,14782.21,Bill Payment
FB102041,2025-08-03,17153.07,Loan Repayment
FB103363,2024-04-07,9149.08,Salary Credit
FB105173,2025-12-18,11952.76,POS Purchase
FB100299,2025-10-17,1888.22,Loan Repayment
FB104925,2025-12-04,7436.11,Salary Credit
FB103892,2025-11-06,470165.5041500111,Transfer
FB103023,2024-05-23,4930.41,Loan Repayment
FB104359,2024-04-24,18505.21,Transfer
FB102143,2024-06-22,1387.39,POS Purchase
FB105583,2024-11-02,6550.09,Transfer
FB100634,2024-12-26,5065.01,Loan Repayment
FB103442,2024-07-01,577.04,ATM Withdrawal
FB105135,2024-11-07,10937.58,Bill Payment
FB101031,2025-03-20,5129.17,POS Purchase
FB105546,2024-11-24,4060.81,POS Purchase
FB105369,2025-06-04,3541.21,Savings Deposit
FB102639,2024-10-22,7415.41,Loan Repayment
FB101674,2024-06-17,4668.08,Other/Unclassified
FB103370,2024-01-31,54335.26,Salary Credit
FB101676,2024-06-15,25608.39,Transfer
FB102758,2024-08-21,2224.77,Airtime/Data
FB104205,2025-11-09,4775.19,Bill Payment
FB105670,2025-11-26,5356.23,Airtime/Data
FB100681,2025-08-31,8826.69,Savings Deposit
FB105640,2025-07-14,2187.16,Salary Credit
FB103411,2024-12-22,43871.9,POS Purchase
FB102129,2025-03-05,15878.3,Savings Deposit
FB104972,2024-10-08,2561.99,ATM Withdrawal
FB100725,2024-03-16,1144.7,Transfer
FB101065,2025-03-24,824.72,Salary Credit
FB100222,2025-09-08,925.69,ATM Withdrawal
FB104145,2024-06-20,4219.97,Transfer
FB105816,2024-07-23,5984.26,ATM Withdrawal
FB100210,2024-04-02,17578.65,Salary Credit
FB105908,2025-03-27,6219.5,ATM Withdrawal
FB100014,2024-03-30,1631.26,Salary Credit
FB101606,2025-07-19,2445.92,ATM Withdrawal
FB105087,2025-12-11,3267.02,ATM Withdrawal
FB102891,2024-09-18,3414.13,Bill Payment
FB101255,2024-05-02,10381.91,Savings Deposit
FB101045,2025-06-22,6033.66,POS Purchase
FB101769,2024-12-23,3402.7,ATM Withdrawal
FB104728,2025-09-18,30939.11,POS Purchase
FB104263,2025-09-28,3881.25,Salary Credit
FB103277,2024-11-07,48318.49,ATM Withdrawal
FB104414,2024-05-09,17180.53,Loan Repayment
FB103519,2025-02-18,4620.52,Salary Credit
FB101732,2024-06-07,11611.06,Loan Repayment
