customer_id,age,gender,location,account_balance,recency_days,frequency,monetary_total,monetary_avg,share_ATM Withdrawal,share_Airtime/Data,share_Bill Payment,share_Loan Repayment,share_Other/Unclassified,share_POS Purchase,share_Salary Credit,share_Savings Deposit,share_Transfer,cross_sell_conversion
FB105025,18,Female,Enugu,73171.2,45,9,155687.68,17298.63111111111,0.0,0.0,0.2788284211056392,0.5190973364109479,0.0,0.1372652608093331,0.0,0.0,0.0648089816740798,0
FB103074,18,Male,Ogun,48211.89,83,7,110469.91,15781.415714285717,0.3180467875822474,0.0777913189211433,0.0,0.5859391032363473,0.0,0.0,0.0,0.0,0.0182227902602618,1
FB102516,47,Female,Cross River,65662.18,20,9,109437.14,12159.682222222222,0.0,0.0,0.0,0.4624542454234459,0.0133742530186735,0.0,0.0729306339694184,0.1794507787758343,0.271790088812628,0
FB105243,34,Female,Kwara,104655.75,114,3,65456.61,21818.87,0.0,0.0269323449533973,0.0,0.0,0.0,0.0901664476666298,0.0,0.8829012073799728,0.0,0
FB102124,44,Female,Plateau,34089.02,60,5,22491.640000000003,4498.328,0.525321408309932,0.0,0.0,0.1910118604068,0.0,0.0549675346039684,0.2286991966792995,0.0,0.0,0
FB101961,33,Male,Rivers,6168.9,131,2,5737.07,2868.535,0.0,0.0,0.7479148764090381,0.2520851235909619,0.0,0.0,0.0,0.0,0.0,0
FB103605,68,Male,Oyo,23967.61,6,7,31018.69,4431.2414285714285,0.2180369319271703,0.0883712368252817,0.0672794370103959,0.0,0.0,0.2705230298249216,0.0,0.1588107041270924,0.1969786602851377,0
FB100677,30,Male,Kaduna,2100.34,79,8,187541.18,23442.6475,0.7793508604350255,0.0169248695139915,0.0393410663194078,0.1566061917707887,0.0,0.0,0.0,0.0077770119607864,0.0,0
FB104987,57,Male,Kano,20011.24,108,8,73877.09,9234.63625,0.0379412616279282,0.0,0.0365160566015797,0.6251499619164751,0.0,0.0,0.1670333793602319,0.133359340493785,0.0,0
FB105664,27,Male,Abuja FCT,21933.31,41,11,69756.97,6341.542727272728,0.0380911040144088,0.028498227488952,0.5073057215644544,0.1349121098579826,0.0,0.0652551279105156,0.116505633773944,0.0,0.1094320753897424,1
FB102313,29,Female,Abuja FCT,16215.68,168,6,46536.69,7756.115000000001,0.8007142321467212,0.0159212010996054,0.049573143255354,0.0,0.0,0.0,0.1264819221134979,0.0073095013848213,0.0,0
FB100061,56,Female,Kano,7769.52,92,9,89001.33,9889.036666666669,0.0562227553228698,0.0476409734551157,0.0203165503257086,0.6859961530911953,0.0,0.0,0.0621780595863005,0.1182209299568894,0.0094245782619203,1
FB105099,54,Male,Plateau,50904.34,128,10,123012.85,12301.285,0.0091050650399531,0.0570711921559414,0.1019616243343683,0.0,0.1429102731950361,0.12505937387842,0.1689244660212327,0.0,0.3949680053750482,0
FB101820,31,Male,Enugu,29708.07,524,4,43094.54,10773.635,0.0,0.6076948495099379,0.347019599234613,0.0,0.0,0.0,0.0,0.045285551255449,0.0,0
FB104196,58,Female,Cross River,24822.41,8,12,125369.82,10447.485,0.0607154895811448,0.2184914200243727,0.061657023995089,0.0986292394772521,0.0070520161869898,0.3533422956178768,0.0219239367177842,0.0509528529274429,0.1272357254720474,1
FB103995,53,Female,Plateau,35358.17,106,6,44787.57,7464.595,0.337005334292528,0.0,0.0289839346050701,0.0,0.0,0.163943478067687,0.0,0.0,0.4700672530347147,0
FB102873,37,Unspecified,Unknown,45365.56,179,5,100749.86,20149.972,0.0,0.5749700297350289,0.0703119587461461,0.1483113723433461,0.2064066391754787,0.0,0.0,0.0,0.0,0
FB100790,40,Female,Abuja FCT,128476.47,108,7,44936.84,6419.5485714285705,0.1380105944254202,0.1577342777106712,0.1030878005663059,0.0191806989543546,0.0,0.0,0.3937157129873841,0.1882709153558639,0.0,0
FB102960,54,Female,Kwara,43365.93,153,6,27842.3,4640.383333333333,0.4799071915754085,0.0,0.033617193981819,0.0,0.0,0.1786088074620271,0.1646688671553715,0.1431979398253736,0.0,0
FB103550,35,Male,Plateau,31566.52,86,10,184393.85,18439.385,0.0364015394222746,0.0570817844521387,0.0096035740888321,0.0,0.0788398311548893,0.0,0.810544874463004,0.0,0.007528396418861,1
FB105514,42,Male,Kwara,47542.87,292,4,28880.76,7220.19,0.0,0.0,0.4465221829342441,0.0,0.0,0.0,0.0,0.3356352118157555,0.2178426052500003,0
FB103204,37,Female,Unknown,44364.23,5,8,35518.97,4439.87125,0.1157798213180168,0.0,0.3590447583361792,0.0451871211355509,0.0,0.1753803671671785,0.163525856746409,0.0406582735929561,0.1004238017037093,0
FB104876,24,Male,Oyo,52587.9,280,1,1884.08,1884.08,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
FB105198,31,Male,Anambra,188791.97,10,6,150705.49,25117.581666666665,0.0,0.0229678427773268,0.0319831082464215,0.0,0.0,0.7577850017275415,0.0,0.18726404724871,0.0,1
FB101359,30,Female,Kaduna,41601.96,122,4,14216.41,3554.1025,0.0,0.0,0.0,0.0,0.0,0.1645774144105297,0.4252719216736152,0.0,0.410150663915855,0
FB103460,41,Female,Kano,18143.52,123,6,87051.15,14508.525,0.0,0.0,0.3727245418354611,0.0,0.0,0.627275458164539,0.0,0.0,0.0,0
FB104717,58,Male,Kwara,7616.98,277,5,13829.98,2765.996,0.0,0.0,0.6064802696750103,0.0,0.0,0.0,0.2698160084107135,0.123703721914276,0.0,0
FB102670,24,Male,Abuja FCT,58139.22,46,5,57254.77,11450.954000000002,0.0,0.0,0.1598568992592232,0.0,0.0,0.2153209243526783,0.0,0.2562548063680982,0.36856737002,1
FB104108,57,Male,Ogun,3819.29,12,12,104986.52,8748.876666666667,0.0752464221120959,0.0360046223077019,0.0337380456081409,0.0,0.0745206146465279,0.2773792292572417,0.1165880152994879,0.0510057862666559,0.3355172645021474,1
FB103806,27,Female,Delta,23606.4,36,8,70689.87,8836.23375,0.0717999622859682,0.0,0.2556939205009148,0.0186613725559263,0.0,0.0,0.261950121000364,0.0477801133316555,0.3441145103251711,1
FB100733,59,Male,Kaduna,56057.81,178,3,18510.93,6170.31,0.0,0.4184706008828297,0.0,0.3139842244554974,0.0,0.0,0.2675451746616729,0.0,0.0,1
FB105843,52,Male,Plateau,1669.1,205,5,27111.2,5422.24,0.0,0.4950769423706807,0.0598818938298562,0.3525247868039777,0.0,0.0,0.0271028209743574,0.0654135560211278,0.0,0
FB105346,51,Female,Kaduna,32944.24,125,5,23755.73,4751.146,0.1251453859763518,0.0276640625230207,0.0,0.0,0.0,0.1054065692782331,0.0,0.6437625785442082,0.0980214036781862,0
FB102119,56,Female,Kaduna,33321.11,35,5,33314.41,6662.882,0.0912740162590302,0.0,0.0598017494531645,0.0,0.0,0.0,0.1788706448650899,0.6700535894227152,0.0,0
FB105493,59,Male,Kwara,29834.55,283,7,85150.43,12164.34714285714,0.0,0.034962477582321,0.0,0.6030600197791133,0.0,0.0,0.0,0.1187837806573613,0.2431937219812043,0
FB104025,23,Male,Plateau,9945.17,100,5,26604.04,5320.808,0.4748444221253614,0.0,0.0,0.0959707623353445,0.0,0.0201533300957298,0.0,0.0,0.4090314854435641,1
FB102345,36,Female,Enugu,47448.53,156,3,69334.04999999999,23111.349999999995,0.0,0.0,0.0,0.5031198956356941,0.0,0.0,0.4623061828928211,0.0345739214714847,0.0,0
FB100527,30,Female,Imo,17347.68,431,2,46948.98,23474.49,0.0708307187930387,0.9291692812069612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FB101902,26,Female,Kwara,63893.69,127,3,26817.55,8939.183333333332,0.0,0.0,0.4526815462262585,0.0,0.0,0.4158881031264974,0.0,0.0,0.131430350647244,0
FB104302,45,Male,Lagos,126950.75,358,3,34830.11,11610.036666666669,0.0,0.0,0.0,0.0,0.0,0.7142317379991048,0.0,0.2857682620008952,0.0,1
FB102298,34,Female,Delta,150301.9,97,6,518803.2641500111,86467.21069166852,0.0591538105495154,0.0,0.9062500886927024,0.0014594742406652,0.0,0.0,0.0190968729085236,0.0140397536085931,0.0,1
FB101468,30,Female,Rivers,28211.82,125,9,89284.01000000001,9920.445555555556,0.0218475850267029,0.3059021430601067,0.0,0.5524679055073803,0.0,0.0,0.0104090306875777,0.0,0.1093733357182321,0
FB103815,51,Female,Rivers,14203.74,43,4,34190.38,8547.595,0.0,0.0,0.6675447889143087,0.2715307639166339,0.0,0.0,0.0448392208568609,0.0,0.0160852263121965,1
FB105208,54,Male,Kaduna,46126.66,153,5,80529.92000000001,16105.984000000002,0.0,0.1584350263852242,0.4849632285739264,0.3469873060844963,0.0,0.0,0.0,0.0096144389563531,0.0,0
FB102404,56,Female,Edo,22893.81,259,4,36324.4,9081.1,0.0,0.0,0.0701718404158086,0.629868352952836,0.0,0.1692011430333329,0.1307586635980222,0.0,0.0,0
FB100803,39,Female,Delta,216890.15,23,5,30218.36,6043.6720000000005,0.0166349199625658,0.4856130511384469,0.0,0.2526560011860339,0.0,0.0,0.2450960277129533,0.0,0.0,0
FB100857,31,Female,Imo,32873.21,85,8,43225.66,5403.2075,0.1800705877018419,0.0964225878795141,0.4753611627908052,0.1366415226511289,0.0,0.0,0.0,0.1115041389767096,0.0,0
FB101578,21,Male,Ogun,40959.92,85,3,12626.98,4208.993333333333,0.0,0.15171165235076,0.0,0.232327920056894,0.0,0.0,0.6159604275923459,0.0,0.0,0
FB103303,27,Male,Kaduna,44648.7,88,6,74704.28000000001,12450.713333333337,0.1745060657836472,0.0,0.0344970863784511,0.0767567802005454,0.0,0.0,0.6533744786777946,0.0,0.0608655889595616,0
FB103829,47,Male,Anambra,14422.14,282,6,55152.68,9192.113333333333,0.2095948918529435,0.2330476053022265,0.0,0.0,0.1166102898354169,0.0,0.0912414410324212,0.3495057719769919,0.0,0
FB105062,34,Male,Kwara,31573.73,284,6,64251.04,10708.506666666666,0.2894387390460917,0.3110204908745446,0.0,0.0,0.0,0.1472382392565163,0.025488614659,0.0,0.2268139161638473,1
FB105907,46,Male,Oyo,78775.8,234,7,43305.73,6186.532857142857,0.0,0.035468747438272,0.2251323323726444,0.4181809197073921,0.0,0.1470304276131588,0.0,0.156122296056434,0.0180652768120985,1
FB104601,31,Female,Lagos,26607.93,24,9,57402.48,6378.053333333333,0.0,0.0221506109143716,0.5303249964113048,0.0,0.0,0.1390265716742552,0.2800361587164875,0.0284616622835807,0.0,0
FB105146,26,Female,Plateau,29980.61,100,5,21907.87,4381.574,0.3027058312834611,0.1179503073553019,0.0,0.0,0.2307243926497646,0.0,0.2915687376271632,0.0,0.0570507310843089,0
FB100219,18,Male,Cross River,34162.97,25,7,83434.97,11919.281428571428,0.1447022753169324,0.0,0.1121799408569332,0.0199458332639179,0.0,0.0350094211096378,0.0,0.6881625294525785,0.0,1
FB101706,37,Male,Unknown,14541.07,68,7,28899.45,4128.492857142857,0.1730143653252916,0.2128192751073117,0.0632216184045025,0.1381842907044943,0.0,0.0,0.1557424103226878,0.1979210677019805,0.0590969724337314,1
FB101288,57,Male,Kaduna,108721.48,73,5,32639.88,6527.976000000001,0.0,0.0356527046055316,0.7133341176499423,0.0878823696655747,0.0,0.0,0.0,0.0,0.1631308080789512,1
FB101115,29,Female,Rivers,86654.84,327,9,110494.16,12277.128888888888,0.1454182736897588,0.5426743820668893,0.0,0.1678061537369938,0.0102658819253433,0.0798840409303079,0.0,0.0,0.0539512676507066,1
FB100582,51,Male,Kano,531643.08,7,7,57028.48,8146.925714285715,0.0197576719561875,0.0431095130012232,0.0,0.2513214450043206,0.0,0.0293765501026855,0.2124961072081878,0.4439387127273951,0.0,1
FB103250,53,Male,Kano,9593.33,3,10,101570.36,10157.036,0.0129011061888527,0.0,0.6459560643479063,0.0841532903890465,0.0,0.0245424944836269,0.0858405936535028,0.0822432843597285,0.0643631665773361,0
FB100043,49,Female,Enugu,52136.8,143,4,18258.8,4564.7,0.0,0.1346369969548929,0.3136022082502683,0.0,0.0,0.0,0.5517607947948386,0.0,0.0,0
FB103686,32,Male,Delta,4446.55,30,15,91703.73,6113.581999999999,0.2470973645237767,0.0,0.0,0.0651336646829959,0.0,0.0678121816855214,0.0,0.1345494888812047,0.4854073002265011,0
FB105217,41,Female,Abuja FCT,44238.71,269,4,12803.9,3200.975,0.0,0.0,0.0,0.2764438960004373,0.0,0.0,0.6524629214536195,0.0,0.071093182545943,0
FB103238,51,Female,Ogun,13339.23,37,8,111019.04,13877.38,0.0099198299679046,0.0,0.0594467399465893,0.1656127633602307,0.0,0.6704523836631986,0.0677821570065819,0.0267861260554946,0.0,0
FB104884,47,Male,Ogun,5160.8,88,7,49402.84,7057.5485714285705,0.0,0.0,0.0155551786091649,0.287944174869299,0.0,0.0190302824695908,0.0,0.547992180206644,0.1294781838453012,0
FB101872,25,Male,Kaduna,29742.92,49,4,56107.91,14026.9775,0.0,0.733893313794793,0.0,0.0273911468097813,0.0,0.171274781042459,0.0,0.0,0.0674407583529666,0
FB101729,38,Male,Lagos,10008.4,183,1,27083.31,27083.31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FB103944,45,Male,Imo,27039.31,255,5,28025.71,5605.142,0.0,0.0,0.0,0.3202491569348287,0.0,0.0428149723949901,0.0,0.3703153283181764,0.2666205423520046,0
FB103311,37,Unspecified,Unknown,36236.485,178,5,60842.5,12168.5,0.0297201791510868,0.7024770514032133,0.0,0.0,0.0591249537740888,0.0142762049554176,0.0,0.0,0.1944016107161934,0
FB101730,60,Female,Oyo,292733.4,136,6,56403.100000000006,9400.516666666668,0.1977132462577411,0.0,0.0,0.3283296485476862,0.0,0.0,0.0606236182053823,0.0198620288601158,0.3934714581290744,0
FB105324,33,Female,Rivers,6766.86,21,9,47951.24,5327.915555555555,0.5345505142307061,0.0073059633077267,0.0,0.0,0.0,0.3355721353608374,0.0,0.0,0.1225713871007298,1
FB101224,27,Female,Edo,16990.42,327,3,24622.99,8207.663333333332,0.0,0.5153196260892767,0.2253654003839501,0.0,0.0,0.0,0.0,0.0,0.2593149735267732,0
FB105634,52,Male,Edo,141511.81,6,6,47393.03999999999,7898.839999999999,0.0,0.0229470403249084,0.2800609540979013,0.0,0.4843424266516771,0.0,0.0,0.1202001390921536,0.0924494398333595,1
FB104416,31,Male,Plateau,102534.8,253,5,17126.86,3425.3720000000003,0.0856204815126649,0.0,0.0,0.0,0.0,0.4862420782326707,0.0,0.2952128995040538,0.1329245407506104,0
FB101071,40,Male,Kaduna,47493.52,92,8,101490.69,12686.33625,0.0,0.0658223921819824,0.0535734854103366,0.11132696013792,0.0,0.0902084713386025,0.3058422403079534,0.373226450623205,0.0,1
FB100718,34,Male,Enugu,212794.06,43,6,30373.805,5062.300833333334,0.0,0.3544065354999151,0.2955154943544281,0.0,0.104037014789553,0.0,0.0,0.0,0.2460409553561037,1
FB105136,63,Male,Kano,102100.1,240,5,26634.27,5326.854,0.853310790947152,0.0,0.0,0.0912579920530955,0.0,0.0,0.0554312169997525,0.0,0.0,0
FB101505,36,Female,Rivers,156119.39,27,5,29887.910000000003,5977.582,0.0,0.0,0.0,0.8185955458243819,0.0,0.0,0.0368028410149789,0.1446016131606392,0.0,1
FB102339,49,Female,Kwara,47879.77,57,7,41689.03,5955.575714285714,0.1507816324822141,0.0344730975990566,0.0,0.6788594025814465,0.0,0.0148679400792006,0.0,0.121017927258082,0.0,0
FB100670,40,Male,Rivers,36437.39,50,4,18774.29,4693.5725,0.1235540731500365,0.0,0.0,0.0,0.0,0.062638853453313,0.1158435285701882,0.6979635448264622,0.0,0
FB105478,18,Male,Kaduna,46483.93,55,4,116299.71,29074.9275,0.0,0.0,0.4541789485115655,0.0619629232093528,0.0,0.2389833990127748,0.0,0.0,0.2448747292663068,0
FB103189,49,Female,Ogun,39319.55,97,6,46542.1,7757.016666666666,0.0679043274798515,0.0,0.3407151804495285,0.0,0.0,0.0448445600864593,0.0,0.0,0.5465359319841606,1
FB102104,26,Female,Edo,10523.23,69,10,631296.9641500111,63129.696415001104,0.0057756019861574,0.0,0.0042829605614221,0.0171390179494494,0.0,0.0,0.9446865231689878,0.0,0.0281158963339831,1
FB104865,21,Male,Enugu,129604.12,18,6,47297.3,7882.883333333332,0.2521902941605546,0.1213466730659043,0.0298752782928412,0.0,0.0,0.0,0.4007262571013567,0.1958614973793429,0.0,0
FB104817,37,Female,Anambra,7728.03,205,4,48730.32,12182.58,0.0,0.040974284593247,0.0,0.9590257154067529,0.0,0.0,0.0,0.0,0.0,0
FB100897,40,Male,Ogun,15880.29,5,8,127076.56,15884.57,0.0689112138383349,0.0348162556493502,0.0,0.6112627694674769,0.0,0.0361666227036677,0.0,0.0,0.24884313834117,1
FB101258,39,Male,Enugu,3161.4,145,3,31038.67,10346.223333333332,0.2121289346482952,0.0,0.7878710653517048,0.0,0.0,0.0,0.0,0.0,0.0,1
FB104013,23,Female,Kano,38789.15,130,3,7679.98,2559.9933333333333,0.0,0.0,0.2904695064310064,0.0,0.0,0.363915010195339,0.0,0.0,0.3456154833736546,0
FB100095,32,Male,Kaduna,93156.73,9,6,51631.29,8605.215,0.4966926063633118,0.046757886545155,0.0,0.0,0.0,0.0,0.0,0.0,0.456549507091533,0
FB103771,48,Male,Plateau,160179.22,338,5,112130.17,22426.034,0.0420764545349391,0.0,0.0,0.8550542641645866,0.0,0.0,0.0084981588808792,0.0244638887107724,0.0699072337088225,0
FB105573,28,Female,Abuja FCT,52928.43,77,8,30474.52,3809.315,0.0,0.4534558706749114,0.1887931294734093,0.0,0.0032814298633743,0.2651966298402731,0.0244292609038632,0.0,0.0648436792441685,0
FB102302,23,Female,Enugu,27472.93,95,11,78775.54,7161.412727272726,0.0,0.0,0.2642146280431717,0.1640095390015733,0.0,0.1010788374157765,0.0504147607239506,0.4202822348155278,0.0,0
FB100842,22,Female,Kaduna,134114.25,40,5,30159.61,6031.9220000000005,0.1501438513296425,0.0,0.0,0.0,0.0,0.1795752663910441,0.0592205933697418,0.0,0.6110602889095714,0
FB105189,35,Male,Abuja FCT,30905.98,180,3,9534.15,3178.05,0.5125417577864833,0.0,0.0,0.0,0.0,0.246314563962178,0.0,0.0,0.2411436782513386,0
FB101892,44,Female,Cross River,19818.93,28,10,46397.57,4639.757,0.0683764257481587,0.0955858248610864,0.0957179438492145,0.0,0.0,0.1405373169327617,0.0,0.0259270043668235,0.5738554842419549,1
FB105508,35,Male,Kaduna,15959.79,294,5,28927.36,5785.472,0.0,0.0,0.3592712919533618,0.12898722869975,0.0,0.0,0.1097901778800416,0.0843343464457178,0.3176169550211287,0
FB105047,36,Female,Kano,210878.11,205,7,22397.83,3199.69,0.0275575803548825,0.0,0.0751237954748294,0.2373412960094794,0.0,0.4347617604026818,0.1891763621743713,0.0,0.0360392055837552,1
FB105688,37,Female,Abuja FCT,106236.24,249,6,28883.75,4813.958333333333,0.0841580473449604,0.0,0.5424773445276323,0.1388147314666551,0.0,0.0,0.1174508157701129,0.0421527675596139,0.0749462933310252,0
FB105285,18,Male,Kano,20456.51,290,2,7767.74,3883.87,0.0,0.0,0.8551921150810918,0.0,0.0,0.0,0.1448078849189082,0.0,0.0,0
FB105924,18,Male,Delta,28716.41,1,5,38226.8,7645.360000000001,0.0,0.0,0.0,0.0,0.0,0.3996656795755857,0.4673867548421527,0.0314679753471386,0.101479590235123,0
FB104634,37,Unspecified,Unknown,36236.485,3,3,96387.37,32129.123333333337,0.0,0.0,0.0,0.0,0.0,0.9113182567384088,0.0,0.0522729274592718,0.0364088158023193,0
FB100322,34,Female,Delta,26903.3,23,8,86869.8,10858.725,0.0392396436966586,0.0225641131900844,0.4985655544274305,0.1888255757466922,0.0,0.1970309589753862,0.0,0.053774153963748,0.0,1
FB104414,44,Male,Oyo,9232.12,66,12,128206.31,10683.859166666669,0.4655057149683194,0.0932549263760886,0.211850571161435,0.1340068987244075,0.0,0.0,0.0,0.0,0.0953818887697493,1
FB104490,34,Male,Rivers,163734.92,9,4,33036.15,8259.0375,0.0335586925231905,0.0,0.0,0.0,0.0704434384757303,0.0906939821982888,0.0,0.8053038868027902,0.0,0
FB103240,47,Female,Imo,3903.21,95,8,69547.77,8693.47125,0.0928804762539474,0.0,0.0,0.7324705019298247,0.0,0.1746490218162279,0.0,0.0,0.0,0
FB100334,18,Male,Kaduna,120651.02,49,9,63477.42,7053.046666666666,0.0,0.0,0.0310672676992858,0.3074830388506653,0.0,0.0,0.5033596198459231,0.0,0.1580900736041256,1
FB103482,40,Male,Plateau,65593.15,1,10,515027.0941500112,51502.70941500111,0.0016632717185758,0.0,0.0009455813209278,0.0164679103222667,0.0,0.0023543809903849,0.0107735885413124,0.0230871931497581,0.944708073956774,1
FB100332,28,Female,Rivers,40825.95,59,7,58303.880000000005,8329.125714285716,0.1379915024523239,0.0451407350591418,0.0,0.2137231690240855,0.0,0.0,0.534315383470191,0.0688292099942576,0.0,0
FB100833,25,Female,Plateau,20842.46,35,11,167271.96,15206.541818181817,0.4097199554545783,0.0,0.326478867109586,0.0562457090835786,0.0,0.106865609753123,0.045602383089192,0.0,0.055087475509942,0
FB103395,36,Male,Abuja FCT,22042.32,104,4,19355.88,4838.97,0.2674732432728453,0.0,0.0,0.7325267567271547,0.0,0.0,0.0,0.0,0.0,0
FB102227,54,Male,Lagos,49891.24,176,7,117830.66999999998,16832.952857142856,0.0389993539033598,0.0,0.0,0.1776467875469095,0.0,0.0,0.6766318141108763,0.0,0.1067220444388545,0
FB102316,43,Male,Cross River,91266.64,30,9,133270.37,14807.818888888887,0.1195786430247023,0.0,0.0,0.0602647085019723,0.0,0.0438359254198814,0.7514352214974717,0.0,0.0248855015559722,0
FB105872,49,Female,Oyo,70960.8,19,7,188332.4,26904.62857142857,0.0,0.0,0.0,0.0,0.0444495477145727,0.1102570773802065,0.0694562380132149,0.7132386142798586,0.0625985226121474,1
FB102226,52,Female,Kaduna,50323.86,293,4,53053.97,13263.4925,0.0,0.3470032497096824,0.0780465627737189,0.0,0.0,0.0,0.5749501875165987,0.0,0.0,0
FB100731,35,Male,Edo,14248.79,316,5,67521.02,13504.204000000002,0.0542163018271939,0.0839061672942736,0.0,0.6501865641247718,0.0,0.0722988189455668,0.1393921478081936,0.0,0.0,0
FB104140,33,Female,Enugu,164708.66,150,11,63107.17,5737.015454545454,0.0545841304561747,0.045898588068519,0.0269769663256964,0.0409169037369287,0.0,0.0306637106370005,0.0,0.3925436681758982,0.4084160325997822,1
FB100291,46,Female,Imo,441424.44,164,4,9329.06,2332.2650000000003,0.0,0.0507007136839081,0.0,0.4569667254793087,0.0,0.0,0.0,0.4923325608367832,0.0,0
FB100184,39,Female,Edo,15516.97,64,8,73491.43,9186.42875,0.0,0.0,0.0,0.6716339578642027,0.0,0.1129692264798766,0.0762852212836245,0.1169619369224411,0.022149657449855,0
FB104791,18,Female,Lagos,48836.67,97,4,29179.38,7294.844999999999,0.0,0.0,0.126809754011223,0.3117256089745567,0.0,0.4112147002438023,0.0,0.150249936770418,0.0,1
FB104407,42,Female,Cross River,39038.8,23,5,36297.69,7259.538,0.0,0.0,0.1511864804619798,0.8040776148564827,0.0,0.0447359046815375,0.0,0.0,0.0,0
FB102550,51,Female,Enugu,63060.73,36,7,129331.98,18475.997142857144,0.0178109080213571,0.0,0.0074877072167301,0.079153431347761,0.0,0.2665237940376386,0.0,0.0,0.629024159376513,0
FB100533,21,Female,Imo,130210.74,129,4,32776.21,8194.0525,0.156340833793779,0.0,0.0,0.0,0.0,0.0,0.0629688423402217,0.6108601330050057,0.1698301908609934,0
FB104336,37,Male,Oyo,134992.29,257,4,37934.09,9483.5225,0.0,0.1014356743499053,0.740550781632036,0.0,0.0,0.0,0.0,0.1580135440180587,0.0,0
FB105982,27,Female,Kano,38219.74,4,3,14612.89,4870.963333333334,0.6089623613125125,0.0,0.0,0.3910376386874875,0.0,0.0,0.0,0.0,0.0,1
FB104214,18,Female,Oyo,20205.2,39,7,50916.5,7273.785714285715,0.0450396236976225,0.1918643268881403,0.0,0.0867630335942179,0.0,0.0,0.0,0.1094843518309389,0.5668486639890802,0
FB105582,67,Male,Kano,44680.79,79,5,39765.73,7953.146000000001,0.0,0.3675177093442016,0.0272382777834079,0.0,0.0,0.4593897811004601,0.0,0.1458542317719302,0.0,0
